tw_id,sentiment_labels,sentiment_winner,stance_labels,stance_winner
845376480838344704,2|2|2|2,2,3|3|3|3,3
845630557547626496,0|0|0|0,0,0|0|0|0,0
845771165629140992,0|0|0|0,0,0|0|0|0,0
845634043907596288,0|0|2|0,0,0|0|0|0,0
847089998373511168,2|2|2|2,2,0|0|0|0,0
849582109773754368,2|2|2|2,2,0|0|0|0,0
849564737004347393,2|2|2|2,2,0|0|0|0,0
849623465271447553,0|0|2|2,-1,0|0|0|0,0
850328948068298752,2|2|2|2,2,0|0|0|0,0
850329012320837637,2|2|2|2,2,0|0|0|0,0
851055633533108225,1|1|1|2,1,0|0|0|3,0
851497526851252225,2|2|2|2,2,0|0|0|0,0
851511983023280128,2|2|2|2,2,0|0|0|0,0
851500169627664384,0|0|0|2,0,0|3|0|0,0
851512026463686657,2|2|2|2,2,0|0|0|0,0
851512069773983745,2|2|2|2,2,0|0|0|0,0
854366435501637633,2|2|2|2,2,0|0|0|0,0
854336657214013441,2|2|2|2,2,0|0|0|0,0
855401252418617344,2|2|2|2,2,0|0|0|0,0
856815703143440385,0|0|0|0,0,0|0|0|0,0
858369288939474944,0|0|0|0,0,0|0|0|0,0
862391964376944640,0|0|0|0,0,0|0|0|0,0
860875979073486848,2|2|2|2,2,0|0|0|0,0
860876065568432129,2|2|2|2,2,0|0|0|0,0
860876131456692224,2|2|2|2,2,0|0|0|0,0
861534941552705536,2|2|2|2,2,0|0|0|0,0
861336905333526528,0|0|0|2,0,0|0|0|0,0
861534975602163712,2|2|2|2,2,0|0|0|0,0
861535027485704192,2|2|2|2,2,0|0|0|0,0
861550334287720449,2|0|2|2,2,0|0|0|0,0
861579563209564160,2|0|2|2,2,0|0|0|0,0
861943153435213825,0|0|0|2,0,0|0|0|3,0
862040369239924736,2|2|2|0,2,0|0|0|0,0
862016732009025537,0|0|0|0,0,0|0|0|0,0
862293475190075392,2|2|2|2,2,0|0|0|0,0
862373273081982976,0|0|0|2,0,0|0|0|3,0
862373324948733958,0|0|0|2,0,0|0|0|3,0
862741962792865794,0|0|0|2,0,0|0|0|3,0
863067696778424320,0|0|2|2,-1,0|0|0|0,0
863067239150432257,0|0|0|2,0,0|0|0|3,0
863086433845772288,0|0|0|2,0,0|0|0|3,0
863351496280330242,0|0|0|2,0,0|0|0|3,0
863351784508719104,0|0|0|2,0,0|0|0|3,0
863454911324966912,1|1|4|3,1,1|1|1|1,1
863352385502138368,0|0|0|2,0,0|0|0|3,0
863525396339453952,0|0|0|0,0,0|0|0|0,0
863689391172194304,0|0|0|0,0,0|0|0|0,0
863538598351691776,0|3|3|0,-1,0|0|0|0,0
864103038939799552,0|0|4|0,0,0|0|0|0,0
865598947469004800,0|0|0|2,0,0|0|0|3,0
865612401877676033,0|0|0|2,0,0|0|0|3,0
865628890164744192,0|0|0|2,0,0|0|0|3,0
866750030115475456,2|2|2|2,2,0|0|0|0,0
866924913319391232,0|0|4|2,0,0|0|0|0,0
867362887429435393,0|0|0|2,0,0|0|0|0,0
867003065458667520,2|0|2|2,2,0|0|0|0,0
867786475324284928,2|2|2|2,2,0|0|0|0,0
868413155583635456,2|2|2|2,2,0|0|0|0,0
867813591554154496,2|2|2|2,2,0|0|0|0,0
867805697374732288,0|0|0|2,0,0|0|0|3,0
868605681330532352,2|2|2|2,2,0|0|0|0,0
868605760141484033,2|2|2|2,2,0|0|0|0,0
868534445560737792,0|0|0|2,0,0|0|0|0,0
868605837446709249,2|2|2|2,2,0|0|0|0,0
869646333057142784,2|0|2|2,2,3|0|3|3,3
868486328400400387,0|0|0|2,0,0|0|0|3,0
868605927301283840,2|2|2|2,2,0|0|0|0,0
868911665496117248,0|0|0|0,0,0|0|0|0,0
869183038130987008,2|2|2|2,2,0|0|0|0,0
869529936561930240,2|2|4|2,2,3|0|0|0,0
869560853942734848,0|0|0|2,0,0|0|0|3,0
869561106158813186,0|0|0|2,0,0|0|0|3,0
870047973182509056,0|0|4|0,0,0|0|0|0,0
869951044385722368,0|0|0|2,0,0|0|0|3,0
870251817304813569,0|0|0|0,0,0|0|0|0,0
870250246475046912,0|0|0|2,0,0|0|0|3,0
870709461685489669,0|0|0|2,0,0|0|0|3,0
871029729519861760,0|0|0|2,0,0|0|0|3,0
871471187213381633,0|0|0|0,0,0|0|0|0,0
871474170810519552,1|1|1|2,1,0|0|0|0,0
871716883317366784,0|0|0|2,0,0|0|0|3,0
872176277943459840,3|1|3|3,3,0|0|0|3,0
872719013184503809,0|3|3|3,3,0|0|0|0,0
872594799261515776,3|1|3|3,3,0|0|0|0,0
872582447120211969,1|1|1|2,1,0|0|0|0,0
872581942843146244,0|0|0|0,0,0|0|0|0,0
872865600254738433,0|0|0|2,0,0|0|0|3,0
873172627472474113,2|2|2|2,2,0|0|0|0,0
873236573113995264,0|0|0|2,0,0|0|0|3,0
874220991425257474,2|0|2|2,2,0|0|0|0,0
874221586055917568,2|2|2|2,2,0|0|0|0,0
874221844093710339,2|0|2|2,2,0|0|0|0,0
874222216665333760,0|0|0|2,0,0|0|0|0,0
874222838848380928,0|0|2|2,-1,0|0|0|0,0
874223009732734977,2|2|2|2,2,0|0|0|0,0
873929673742442501,0|0|0|2,0,0|0|0|3,0
873930012856115200,0|0|0|2,0,0|0|0|3,0
874223388021149698,2|2|2|2,2,0|0|0|0,0
874224101681922048,2|2|2|2,2,0|0|0|0,0
874234312224374784,0|0|2|2,-1,0|0|0|0,0
874313542333325318,0|0|0|2,0,0|0|0|3,0
874313943598157824,2|2|2|2,2,0|0|0|0,0
874622873771618305,2|2|2|2,2,0|0|0|0,0
874721642357944321,2|2|2|2,2,0|0|0|0,0
875032477496205312,0|0|0|2,0,0|0|0|3,0
875835875057430528,1|1|1|2,1,0|0|0|0,0
876411378239721472,0|0|0|0,0,0|0|0|0,0
876394399265148928,2|2|2|2,2,0|0|0|0,0
876375190128799744,1|1|1|1,1,0|0|0|0,0
876394440075747330,2|2|2|2,2,0|0|0|0,0
876374667463929856,0|0|0|2,0,0|0|0|3,0
876492603637760000,2|4|2|2,2,0|3|0|0,0
876813992819404801,1|1|1|2,1,0|0|0|0,0
876799034807255041,0|0|0|2,0,0|0|0|3,0
877930210531958786,2|2|2|2,2,0|0|0|0,0
877918095985315841,0|0|0|2,0,0|0|0|3,0
878684663841267714,2|2|2|2,2,0|0|0|0,0
878684747391696897,2|2|2|2,2,0|0|0|0,0
878684809199067138,2|2|2|2,2,0|0|0|0,0
878684857077043202,2|2|2|2,2,0|0|0|0,0
878684936265400320,2|2|2|2,2,0|0|0|0,0
878732683597283328,2|2|2|0,2,0|0|0|0,0
879340269174501377,4|4|4|2,4,0|0|0|0,0
880444048485625856,2|2|2|2,2,0|0|0|0,0
880111170144940032,0|0|0|2,0,0|0|0|0,0
880445717311102976,0|0|4|2,0,0|0|0|0,0
880111713428885504,0|0|0|2,0,0|0|0|3,0
885067057045352449,2|3|3|3,3,0|0|0|0,0
881818444345339904,2|1|1|1,1,3|3|3|3,3
881584626871017475,1|1|1|1,1,1|1|1|3,1
881537149841092608,0|0|0|2,0,0|0|0|3,0
884881312133378048,2|2|2|2,2,0|0|0|0,0
885628886264029184,0|0|2|0,0,0|0|0|0,0
888378105513070592,2|2|2|2,2,0|0|0|0,0
891832522140725251,0|0|0|0,0,0|0|0|0,0
893440025316270086,3|3|1|3,3,0|0|1|3,0
896676123781869569,0|0|0|2,0,0|0|0|3,0
896693004555210756,0|0|0|0,0,0|0|0|0,0
898529692558532610,0|0|0|0,0,0|0|0|0,0
898615058246324224,3|0|3|3,3,3|0|3|3,3
898915915223511041,3|4|3|3,3,3|0|3|3,3
899269748583780448,0|0|0|0,0,0|0|0|0,0
899205209125212161,1|1|1|2,1,0|0|0|0,0
899498009142153216,0|0|0|0,0,0|0|0|0,0
899265341863460865,0|0|0|0,0,0|0|0|0,0
905487458099494916,0|0|2|2,-1,0|0|0|0,0
905437083862532096,2|2|2|2,2,0|0|0|0,0
906178904632766466,2|2|2|2,2,0|0|0|0,0
907944192898486273,2|0|4|4,4,0|0|0|0,0
908718024387104768,0|0|0|2,0,0|0|0|0,0
910194921646194689,0|0|0|0,0,0|0|0|0,0
911440771840126976,0|0|0|2,0,0|0|0|0,0
910882157010309120,2|2|2|2,2,0|0|0|0,0
910882400359591937,2|2|2|2,2,0|0|0|0,0
911444495555801088,2|2|0|2,2,0|0|0|0,0
910978659229536261,2|0|0|2,-1,0|0|0|0,0
911192159461789696,0|0|0|2,0,0|0|0|0,0
910882478491160576,2|2|2|2,2,0|0|0|0,0
910882527904194560,2|2|2|2,2,0|0|0|0,0
910882591984816130,2|2|2|2,2,0|0|0|0,0
911297400240734208,2|2|2|0,2,0|0|0|0,0
911297546793955331,2|2|2|2,2,0|0|0|0,0
912330395902971904,2|2|2|2,2,0|0|0|0,0
912330450626064384,2|2|2|2,2,0|0|0|0,0
913087079210471424,2|2|2|2,2,0|0|0|0,0
913087183300517888,0|0|0|2,0,0|0|0|0,0
913346425383157760,0|0|0|2,0,0|0|0|0,0
913346508510126081,2|2|2|2,2,0|0|0|0,0
913346566915796992,2|2|2|2,2,0|0|0|0,0
913722757791264768,2|2|2|2,2,0|0|0|0,0
913675070857465856,2|3|3|3,3,3|1|3|3,3
914445473221627905,2|2|2|2,2,3|3|3|3,3
914444136329211905,4|0|4|4,4,0|0|0|0,0
914377539455463425,0|0|0|0,0,0|0|0|0,0
914302504493600768,0|2|0|2,-1,0|0|0|0,0
914251095421177856,0|0|0|0,0,0|0|0|0,0
914469033029902336,0|0|0|0,0,0|0|0|0,0
915960112157724672,0|0|0|0,0,0|0|0|0,0
918575573487808514,3|0|3|3,3,1|0|3|3,3
918966244413530112,2|2|2|2,2,0|0|0|3,0
919936770329972737,1|1|1|2,1,0|0|1|0,0
920277682553749504,2|4|1|2,2,0|0|0|0,0
920767193167679489,2|1|2|1,-1,3|1|3|3,3
920744532664291328,2|0|2|2,2,0|0|0|0,0
921368963241709568,3|1|3|3,3,3|1|3|3,3
924015095197372416,2|0|4|2,2,0|0|0|0,0
921382386780262401,2|0|4|0,0,0|0|0|0,0
921374590114385920,0|0|0|0,0,0|0|0|0,0
923203416989544451,3|3|2|3,3,3|1|3|3,3
924180426129924096,1|3|3|3,3,1|1|1|3,1
924669405111488512,2|2|2|2,2,0|0|0|0,0
924669458551115776,2|2|2|2,2,0|0|0|0,0
924669497822400512,2|2|2|2,2,0|0|0|0,0
924766522786107392,2|2|2|2,2,3|3|0|3,3
925390565902049280,2|2|2|2,2,0|0|0|0,0
926383301589438464,0|0|0|2,0,0|0|0|0,0
927447375601389568,2|2|2|2,2,0|0|0|3,0
927524193629097984,3|3|3|3,3,3|1|3|3,3
927927429796122624,2|2|2|2,2,0|0|0|0,0
927867854258688000,2|2|2|2,2,0|0|0|0,0
927868207104430081,0|0|0|0,0,0|0|0|0,0
929013901877968896,0|0|2|2,-1,0|0|0|0,0
929684796095324160,1|1|1|3,1,0|1|0|3,0
929478154099613696,1|1|1|2,1,0|3|0|0,0
929443304026050561,2|2|2|2,2,3|3|3|3,3
930833318752538624,2|2|2|2,2,0|0|0|0,0
932528612288450563,1|1|1|1,1,0|1|3|0,0
932702248290934789,1|1|1|2,1,0|1|3|0,0
933305321874972672,0|0|0|2,0,0|0|0|0,0
934798489149693952,2|1|2|2,2,1|1|1|3,1
934743386439016454,2|1|1|3,1,1|1|1|3,1
934675023511654400,1|1|1|1,1,1|1|1|3,1
935104012319379456,0|0|0|0,0,0|0|0|0,0
935163642533875713,2|2|2|2,2,0|0|0|0,0
935163704815038464,2|2|2|2,2,0|0|0|0,0
935163750121959424,2|2|2|2,2,0|0|0|0,0
935471443151900672,0|0|0|0,0,0|0|0|0,0
935912201864572928,2|1|1|2,-1,3|3|3|3,3
935911678910267398,2|2|2|2,2,0|0|0|0,0
936194673508601856,2|2|2|2,2,0|0|0|0,0
936194856594141184,2|2|2|2,2,0|0|0|0,0
940136507289034753,0|0|0|0,0,0|0|0|0,0
940015692174131200,0|0|0|0,0,0|0|0|0,0
940137716490096642,3|3|3|3,3,3|1|1|3,-1
939986830379945984,0|0|0|0,0,0|0|0|0,0
942358828334624768,0|0|0|0,0,0|0|0|0,0
942391314057977856,0|0|0|0,0,0|0|0|0,0
942474609349332992,0|0|0|0,0,0|0|0|0,0
945409188460625920,0|0|2|2,-1,0|0|0|0,0
951361808161533952,0|0|0|0,0,0|0|0|0,0
951477957205340161,2|2|2|2,2,0|0|0|0,0
951209276453867520,0|0|4|0,0,0|0|0|0,0
951478013711077376,2|2|2|2,2,0|0|0|0,0
951939806581481472,3|0|4|3,3,0|0|3|0,0
951850039843926017,2|2|2|2,2,0|0|0|0,0
951970679582228480,2|2|2|2,2,0|0|0|0,0
951970738914799618,2|2|2|2,2,0|0|0|0,0
952370989236703232,2|3|3|2,-1,3|3|3|3,3
954116459109781504,0|0|0|0,0,0|0|0|0,0
956196954958123016,4|4|4|0,4,0|0|3|0,0
956128824386838528,3|3|3|3,3,3|3|3|0,3
958374705664331778,2|2|2|2,2,0|0|0|0,0
958099919419662336,2|2|2|2,2,0|0|0|0,0
958765867071954944,3|3|3|3,3,3|3|3|3,3
960788712769687552,0|0|0|0,0,0|0|0|0,0
961009518103744512,0|0|2|0,0,0|0|0|0,0
961001849573822465,0|0|0|2,0,0|0|0|0,0
962029639991357440,2|3|3|3,3,0|1|3|0,0
962421916316438529,1|1|4|4,-1,0|3|0|0,0
964433044684783616,2|3|3|2,-1,0|3|3|3,3
964611550337273856,2|3|3|3,3,3|3|3|3,3
966036530572689409,2|2|2|2,2,0|0|3|0,0
978883938851721216,0|0|0|2,0,0|0|0|0,0
978883887534428160,0|0|0|2,0,0|0|0|0,0
966960375337046016,3|3|3|3,3,3|3|3|3,3
978882950292000769,0|0|0|2,0,0|0|0|0,0
978882903533936640,0|0|0|2,0,0|0|0|0,0
968989493763231744,3|3|3|3,3,0|3|3|3,3
969966224200425473,2|2|2|2,2,0|0|0|0,0
969966462558523392,2|2|2|2,2,0|0|0|0,0
970704590256726017,0|0|0|2,0,0|0|0|0,0
978882217576488960,0|0|0|0,0,0|0|0|0,0
978882195564761090,0|0|0|0,0,0|0|0|0,0
971407620874620928,0|0|0|0,0,0|0|0|0,0
978881139141173248,0|0|0|0,0,0|0|0|0,0
978881061462642694,0|0|0|0,0,0|0|0|0,0
973324279143108609,0|0|0|0,0,0|0|0|0,0
978880061435777026,0|4|4|0,-1,0|0|0|0,0
978880042162933760,0|4|4|0,-1,0|0|0|0,0
974258824654749697,2|1|1|3,1,0|1|3|3,3
976126748801806338,2|2|2|2,2,0|0|0|0,0
978875436917813249,0|0|0|2,0,0|0|0|0,0
978875399722688513,0|0|0|2,0,0|0|0|0,0
976126388246892544,2|2|2|2,2,0|0|0|0,0
978874747969835008,0|0|0|2,0,0|0|0|0,0
978874734468390919,0|0|0|2,0,0|0|0|0,0
978874000460967939,0|2|2|2,2,0|0|0|0,0
978873984874885120,0|2|2|2,2,0|0|0|0,0
978873696143147010,0|0|0|2,0,0|0|0|0,0
978873663201169410,0|0|0|2,0,0|0|0|0,0
977117675112550400,2|1|1|0,1,0|0|1|0,0
978873304130998272,0|0|0|2,0,0|0|0|0,0
978873276754690048,0|0|0|2,0,0|0|0|0,0
977142963007643648,0|0|0|0,0,0|0|0|0,0
978871793292337152,0|0|0|2,0,0|0|0|0,0
977557548738981888,0|0|0|0,0,0|0|0|0,0
978870797979840513,2|0|2|2,2,0|0|0|0,0
978870697643728896,2|0|2|2,2,0|0|0|0,0
981918774461902849,0|0|0|0,0,0|0|0|0,0
983218103038464000,0|0|0|2,0,0|0|0|0,0
983218688399740928,4|4|4|2,4,0|0|0|0,0
983218632183468034,4|4|4|2,4,0|0|0|0,0
983654703828520960,1|1|2|3,1,0|3|0|0,0
983993611711926272,0|0|0|2,0,0|0|0|0,0
983993543667716096,0|0|0|2,0,0|0|0|0,0
984080922822799362,2|2|2|2,2,0|0|0|0,0
986161596954218496,2|0|2|2,2,0|0|0|0,0
986143569906987008,0|0|0|0,0,0|0|0|0,0
986858785997193216,0|0|0|2,0,0|0|0|0,0
986910392071983105,2|2|2|2,2,0|0|0|0,0
986910306646593541,2|2|2|2,2,0|0|0|0,0
987627835249524736,0|0|0|0,0,0|0|0|0,0
987627787304521729,0|0|0|0,0,0|0|0|0,0
1142473800409333761,4|1|4|0,4,0|0|0|0,0
1139786986288549889,0|1|4|4,4,0|0|0|0,0
1123452400965181440,4|1|4|4,4,0|0|0|0,0
1105239121767923712,4|1|4|4,4,0|0|0|0,0
988471883837427712,2|2|2|2,2,0|0|0|0,0
988900106169659393,0|0|0|0,0,0|0|0|0,0
988888921647042560,0|0|0|0,0,0|0|0|0,0
989140400685355009,2|2|2|0,2,0|0|0|0,0
989388054963122176,0|0|0|2,0,0|0|0|0,0
989388037162496002,0|0|0|2,0,0|0|0|0,0
993161703696293889,0|0|0|2,0,0|0|0|0,0
993161669995057154,0|0|0|2,0,0|0|0|0,0
992726606404714496,0|0|0|0,0,0|0|0|0,0
992728194154352640,0|0|0|0,0,0|0|0|0,0
993849820937949185,0|0|2|0,0,0|0|0|0,0
993848687486029824,0|0|2|0,0,0|0|0|0,0
993848659623272449,0|0|2|0,0,0|0|0|0,0
994981416864747520,0|0|0|0,0,0|0|0|0,0
994954068673036288,2|2|2|2,2,0|0|0|0,0
995418771836850176,2|2|1|2,2,3|3|0|0,-1
995383036391972864,0|0|4|0,0,0|0|3|3,-1
995976135950381056,0|0|0|0,0,0|0|0|0,0
996493380774449153,2|2|2|2,2,0|0|0|0,0
996493429570985985,2|2|2|2,2,0|0|0|0,0
996493483073515521,2|2|2|2,2,0|0|0|0,0
997852473816698880,0|0|0|0,0,0|0|0|0,0
998318435720421376,1|1|1|1,1,1|1|1|1,1
998497551325323264,0|0|0|0,0,0|0|0|0,0
1001522400872337408,2|0|2|2,2,0|0|0|0,0
1001522371948400641,2|1|2|2,2,0|0|0|0,0
1001524239399313410,2|0|2|2,2,0|0|0|0,0
1001524211704385537,2|0|2|2,2,0|0|0|0,0
1001219782635646983,2|2|2|2,2,0|0|0|0,0
1001913319886901248,2|2|2|2,2,0|0|0|0,0
1002621120548360192,0|0|0|0,0,0|0|0|0,0
1002576096284626945,0|0|0|0,0,0|0|0|0,0
1005169713104740352,4|4|4|4,4,0|3|0|0,0
1005757818648059909,2|2|2|2,2,0|0|0|0,0
1006999282660999168,0|0|0|2,0,0|0|0|0,0
1006999246883696640,0|0|0|0,0,0|0|0|0,0
1006856479280914432,4|3|2|3,3,3|0|3|3,3
1006998985268006912,0|0|0|2,0,0|0|0|0,0
1006998955216048135,0|0|0|0,0,0|0|0|0,0
1006998759119523840,0|0|0|2,0,0|0|0|0,0
1006998713053728768,0|0|0|0,0,0|0|0|0,0
1007517513733804038,0|0|4|0,0,0|0|0|0,0
1007399987221757952,0|0|2|0,0,0|0|0|0,0
1009519905786523650,2|2|2|2,2,0|0|0|0,0
1010943131020333056,0|0|0|2,0,0|0|0|0,0
1010943099454087169,0|0|0|2,0,0|0|0|0,0
1012388563751759872,1|3|1|3,-1,1|1|1|3,1
1012696806742872065,0|0|0|0,0,0|0|0|0,0
1013393832875057152,4|4|4|0,4,0|0|0|0,0
1013831784277127174,0|0|0|2,0,0|0|0|0,0
1013831744032735234,0|0|0|2,0,0|0|0|0,0
1013750499877752840,0|0|2|2,-1,0|0|0|0,0
1013851415318532097,1|2|1|2,-1,3|3|3|3,3
1014900969258344448,0|0|2|2,-1,0|0|0|0,0
1014900890581590016,0|0|2|2,-1,0|0|0|0,0
1018152213804404736,0|0|0|2,0,0|0|0|0,0
1018152186201755648,0|0|0|2,0,0|0|0|0,0
1018150702571577345,0|0|0|2,0,0|0|0|0,0
1018150678454325251,0|0|0|2,0,0|0|0|0,0
1017856032314404864,0|0|0|0,0,0|0|0|0,0
1019655915665068037,0|0|0|0,0,0|0|0|0,0
1021789515789336576,2|2|2|2,2,0|0|0|0,0
1023426903858970625,0|0|0|0,0,0|0|0|0,0
1022838822420312064,0|0|0|0,0,0|0|0|0,0
1023430325521801217,2|2|2|0,2,0|0|0|0,0
1023345891820879873,1|1|1|1,1,1|1|1|1,1
1023178739071504384,1|1|1|1,1,3|3|1|3,3
1022979606100500483,1|1|1|1,1,3|1|3|3,3
1022978165537484800,1|1|1|1,1,3|3|1|3,3
1023920389569753089,0|0|0|3,0,0|3|3|3,3
1026741477488123904,2|2|2|2,2,3|0|0|0,0
1026576893607403520,3|3|3|3,3,3|3|3|0,3
1026570073098670081,3|3|3|3,3,3|3|3|3,3
1026557612173799424,3|3|3|3,3,3|3|3|3,3
1028324763842826240,1|1|1|4,1,1|1|1|0,1
1040670293092655104,2|2|2|2,2,0|0|0|0,0
1040670348977549315,2|2|2|2,2,0|0|0|0,0
1041637424395440128,2|2|2|2,2,0|0|0|0,0
1041678651392229386,2|2|2|2,2,0|0|0|0,0
1041678787891654656,2|2|2|2,2,0|0|0|0,0
1042093917762740225,2|2|2|2,2,0|0|0|0,0
1042363607256887296,2|2|2|2,2,0|0|0|0,0
1042363674772602880,2|2|2|2,2,0|0|0|0,0
1042363805362208769,2|2|2|2,2,0|0|0|0,0
1042798909150687240,0|0|0|0,0,0|0|0|0,0
1043164261764292608,0|0|4|0,0,0|0|3|0,0
1043176362994020352,2|2|2|2,2,0|0|0|0,0
1043176397710209025,2|2|2|2,2,0|0|0|0,0
1044966764327718912,2|0|2|2,2,0|0|0|0,0
1044994778662940673,1|1|1|1,1,0|0|0|0,0
1045088659387686913,2|2|2|2,2,3|0|3|3,3
1048600195871768576,4|3|3|2,3,0|0|0|0,0
1048598344988336128,0|0|0|0,0,0|0|0|0,0
1048672486668324864,0|0|0|0,0,0|0|0|0,0
1048955899476398083,3|3|3|3,3,1|3|1|3,-1
1049397334331797504,3|3|3|3,3,3|3|3|3,3
1049388393753444352,3|3|3|3,3,1|3|3|3,3
1049399006416302081,3|3|3|3,3,3|3|3|3,3
1049560133301403649,3|3|3|3,3,3|3|3|3,3
1052954711345819648,2|2|2|2,2,3|0|0|0,0
1052175244503461889,2|2|2|2,2,0|0|0|0,0
1052241190819512320,0|0|0|0,0,0|0|0|0,0
1052496016270905344,2|2|2|2,2,3|0|0|3,-1
1053003892068376578,3|3|3|3,3,3|3|3|3,3
1055023375473623040,0|0|2|2,-1,0|0|0|0,0
1055351985132789761,2|0|2|2,2,0|0|0|0,0
1055969958432292864,0|0|4|2,0,0|0|0|0,0
1056450887219068929,2|3|2|0,2,0|3|0|0,0
1057410481118420993,0|0|0|3,0,0|0|0|3,0
1060796646106300417,3|3|2|3,3,3|3|3|3,3
1060887561118380034,1|1|2|3,1,0|3|3|3,3
1060869046126759936,0|0|0|0,0,0|0|0|0,0
1060859155861389317,0|3|3|3,3,0|3|3|3,3
1060921728761823233,0|0|4|2,0,0|0|0|0,0
1063044313540636672,0|0|2|2,-1,0|0|0|0,0
1063052835124862978,0|0|0|2,0,0|0|0|0,0
1062983245560795136,0|0|0|0,0,0|0|0|0,0
1062843637493624832,2|2|2|0,2,0|0|0|0,0
1063218639489380352,0|0|0|0,0,0|0|0|0,0
1064480933565341696,2|2|2|2,2,0|0|0|0,0
1064480975894269952,2|2|2|2,2,0|0|0|0,0
1063616404728004608,4|4|4|2,4,0|0|0|3,0
1065186066855051264,0|0|0|0,0,0|0|0|0,0
1065239368917573633,2|2|2|0,2,0|0|0|0,0
1066347908994400257,2|2|2|2,2,0|0|0|0,0
1066982044213932032,0|0|0|2,0,0|0|0|0,0
1066999744331948032,2|2|2|2,2,3|3|3|0,3
1066981015883837440,0|0|0|0,0,0|0|0|0,0
1067304429014196224,0|0|0|0,0,0|0|0|0,0
1068169574716194817,0|3|3|3,3,0|0|0|0,0
1068998543292153857,2|2|2|2,2,3|3|3|0,3
1068524243149713410,0|0|0|2,0,0|0|0|3,0
1069341840493682689,2|0|0|0,0,0|0|0|0,0
1069054635158241280,0|0|0|0,0,0|0|0|0,0
1069014260884344832,0|0|0|0,0,0|0|0|0,0
1070138638179160065,2|2|2|2,2,3|3|3|0,3
1070395053955276801,4|3|4|3,-1,0|1|0|0,0
1072139208075173890,2|2|0|2,2,0|0|0|0,0
1072770297412157442,0|0|2|2,-1,0|0|0|0,0
1072815868827045889,0|4|4|0,-1,0|0|0|0,0
1074454346098728960,0|0|0|0,0,0|0|0|0,0
1074298260330811393,2|2|3|2,2,3|0|0|0,0
1074254085744979969,2|2|2|2,2,0|0|0|0,0
1074254175326912512,2|2|2|2,2,0|0|0|0,0
1074704912670490624,2|2|2|2,2,3|3|3|0,3
1074398236033605632,2|2|2|2,2,0|0|0|0,0
1074398270783414272,2|2|2|2,2,0|0|0|0,0
1075736313863778304,0|0|4|4,-1,0|0|0|0,0
1076179364885262336,0|0|0|0,0,0|0|0|0,0
1076905515358261254,1|1|1|1,1,1|1|1|3,1
1076900254715445249,0|0|0|0,0,0|0|0|0,0
1082312243436494848,0|0|0|0,0,0|0|0|0,0
1082925610702376962,3|1|3|3,3,3|1|3|3,3
1083028334873927681,2|2|2|2,2,0|0|0|0,0
1083098240294309888,0|0|0|0,0,0|0|0|0,0
1087045503689375744,2|1|4|1,1,0|0|0|0,0
1087045097076785153,0|0|0|0,0,0|0|0|0,0
1087044106721865731,0|0|0|0,0,0|0|0|0,0
1086432689761251328,2|2|2|2,2,3|3|3|0,3
1087043755956412416,0|0|0|0,0,0|0|0|0,0
1087574323689373696,2|2|2|2,2,3|3|3|0,3
1088856410249748480,0|0|2|0,0,0|0|0|0,0
1088853884691509248,2|2|2|2,2,0|0|0|0,0
1090910049554366464,2|3|3|3,3,0|0|0|0,0
1091001250647339008,0|0|0|0,0,0|0|0|0,0
1091334999998119936,1|1|1|3,1,1|1|1|1,1
1092457320582397952,2|2|2|2,2,0|0|0|0,0
1092457355638464513,2|2|2|2,2,0|0|0|0,0
1092845546350481408,2|2|2|2,2,0|0|0|0,0
1092860955640430593,0|0|0|0,0,0|0|0|0,0
1092845592265539585,2|2|2|2,2,0|0|0|0,0
1093075212336275456,0|0|0|3,0,0|0|0|0,0
1093134883776548865,0|0|0|0,0,0|0|0|0,0
1095448600623177728,2|2|2|2,2,0|0|0|0,0
1095448647314087936,2|2|2|2,2,0|0|0|0,0
1096215468036247558,0|0|0|0,0,0|0|0|0,0
1097421780988424193,2|0|2|3,2,3|0|3|3,3
1097224409100750849,2|2|2|2,2,0|0|0|0,0
1097258906609438721,0|0|0|0,0,0|0|0|0,0
1103630292596727808,2|2|2|2,2,0|0|0|0,0
1103630349987385348,2|2|2|2,2,0|0|0|0,0
1103677677054103557,1|1|1|2,1,0|0|0|0,0
1105819725156765696,2|2|2|2,2,0|0|0|0,0
1105819408503619585,2|2|2|2,2,0|0|0|0,0
1108378098637115392,3|3|3|2,3,3|3|3|3,3
1110300892035719170,0|0|0|2,0,0|0|0|0,0
1110559131654598658,0|0|4|2,0,0|0|0|0,0
1112711363812646912,0|0|0|0,0,0|0|0|0,0
1115591144706990082,2|2|2|2,2,0|0|0|0,0
1115992027622146048,2|2|2|2,2,0|0|0|0,0
1115959111173070848,2|2|2|2,2,0|0|0|0,0
1117084906293739522,0|0|2|2,-1,0|0|0|0,0
1117874553382821888,1|0|1|2,1,3|0|0|0,0
1118611071122718726,1|1|1|2,1,3|0|0|0,0
1120326362349428736,0|0|0|0,0,0|0|0|0,0
1120995389212114944,0|0|0|0,0,0|0|0|0,0
1120701489629024257,0|0|0|0,0,0|0|0|0,0
1121144109681520642,0|0|0|0,0,0|0|0|0,0
1121499426336456704,0|0|0|0,0,0|0|0|0,0
1121175258248155138,0|0|0|0,0,0|0|0|0,0
1121364675302653953,0|0|2|0,0,0|0|0|0,0
1121408855307640832,0|0|0|2,0,0|0|0|0,0
